time,Red,IR,X,Y,Z
497.75,100538,116596,0.029024,-0.030024,1.046851
497.80,100604,116596,0.034028,-0.036029,1.041847
497.85,100661,116753,0.033027,-0.03703,1.04585
497.90,100736,117012,0.030024,-0.03703,1.041847
497.95,100851,117286,0.027022,-0.040033,1.042847
498.00,100973,117576,0.032026,-0.034028,1.044849
498.05,101085,117837,0.034028,-0.036029,1.046851
498.10,101172,118079,0.030024,-0.039032,1.047851
498.15,101255,118320,0.034028,-0.038031,1.042847
498.20,101333,118569,0.035028,-0.035028,1.043848
498.25,101432,118777,0.030024,-0.036029,1.042847
498.30,101497,118938,0.026021,-0.038031,1.042847
498.35,101575,119111,0.030024,-0.040033,1.046851
498.40,100170,114417,0.034028,-0.031025,1.046851
498.45,99690,113800,0.031025,-0.035028,1.041847
498.50,99646,114069,0.035028,-0.036029,1.047851
498.55,99813,114621,0.034028,-0.039032,1.044849
498.60,100007,115160,0.036029,-0.033027,1.048852
498.65,100158,115469,0.036029,-0.031025,1.044849
498.70,100197,115302,0.029024,-0.032026,1.043848
498.75,100077,115024,0.031025,-0.033027,1.044849
498.80,99996,114976,0.036029,-0.035028,1.040846
498.85,100032,115224,0.035028,-0.036029,1.042847
498.90,100139,115542,0.029024,-0.035028,1.041847
498.95,100415,116198,0.035028,-0.035028,1.051855
499.00,100521,116537,0.027022,-0.036029,1.04585
499.05,100609,116776,0.02502,-0.035028,1.040846
499.10,100693,116986,0.030024,-0.033027,1.043848
499.15,100765,117192,0.033027,-0.034028,1.046851
499.20,100801,116762,0.031025,-0.033027,1.046851
499.25,100109,114312,0.034028,-0.031025,1.043848
499.30,99453,113317,0.03703,-0.031025,1.044849
499.35,99280,113227,0.034028,-0.036029,1.049853
499.40,99358,113566,0.031025,-0.039032,1.047851
499.45,99512,113916,0.030024,-0.032026,1.042847
499.50,99670,114403,0.032026,-0.030024,1.041847
499.55,99847,114710,0.032026,-0.035028,1.043848
499.60,99885,114672,0.029024,-0.034028,1.042847
499.65,99826,114567,0.030024,-0.031025,1.038844
499.70,99828,114709,0.035028,-0.032026,1.042847
499.75,99897,114968,0.032026,-0.034028,1.04585
499.80,100035,115307,0.033027,-0.03703,1.042847
499.85,100178,115682,0.036029,-0.03703,1.044849
499.90,100319,116058,0.034028,-0.033027,1.048852
499.95,100497,116433,0.029024,-0.034028,1.044849
500.00,100633,116695,0.033027,-0.032026,1.044849
500.05,100732,116893,0.033027,-0.034028,1.042847
500.10,100859,116486,0.030024,-0.036029,1.044849
500.15,100133,114086,0.035028,-0.034028,1.043848
500.20,99485,112990,0.031025,-0.034028,1.046851
500.25,99303,112814,0.029024,-0.036029,1.044849
500.30,99364,113031,0.030024,-0.041033,1.044849
500.35,99475,113295,0.028023,-0.030024,1.044849
500.40,99565,113629,0.026021,-0.033027,1.044849
500.45,99705,113939,0.039032,-0.042034,1.046851
500.50,99787,114011,0.036029,-0.035028,1.046851
500.55,99766,113970,0.033027,-0.031025,1.043848
500.60,99775,114101,0.031025,-0.036029,1.04585
500.65,99862,114320,0.030024,-0.034028,1.047851
500.70,99957,114597,0.032026,-0.034028,1.044849
500.75,100055,114850,0.032026,-0.034028,1.043848
500.80,100081,114813,0.030024,-0.033027,1.044849
500.85,100028,114787,0.029024,-0.032026,1.040846
500.90,100108,115232,0.034028,-0.03703,1.041847
500.95,100319,115906,0.035028,-0.035028,1.046851
501.00,100540,116337,0.034028,-0.031025,1.044849
501.05,100646,116482,0.032026,-0.031025,1.048852
501.10,100661,116567,0.031025,-0.033027,1.044849
501.15,100663,116632,0.031025,-0.03703,1.042847
501.20,100731,116853,0.031025,-0.034028,1.048852
501.25,100895,117488,0.031025,-0.033027,1.044849
501.30,101010,117753,0.030024,-0.031025,1.048852
501.35,101090,118017,0.027022,-0.032026,1.042847
501.40,101173,118200,0.026021,-0.034028,1.043848
501.45,101237,118374,0.030024,-0.033027,1.040846
501.50,101288,118474,0.034028,-0.035028,1.042847
501.55,101314,118629,0.026021,-0.036029,1.044849
501.60,101346,118738,0.02502,-0.032026,1.042847
501.65,101321,117364,0.032026,-0.036029,1.041847
501.70,100134,114429,0.03703,-0.040033,1.044849
501.75,99520,113664,0.034028,-0.032026,1.04585
501.80,99418,113830,0.034028,-0.03703,1.048852
501.85,99554,114292,0.035028,-0.040033,1.047851
501.90,99727,114771,0.031025,-0.039032,1.046851
501.95,99854,115017,0.026021,-0.032026,1.041847
502.00,99850,114847,0.031025,-0.034028,1.041847
502.05,99689,114489,0.033027,-0.034028,1.04585
502.10,99577,114419,0.034028,-0.034028,1.047851
502.15,99551,114580,0.027022,-0.031025,1.040846
502.20,99635,114819,0.030024,-0.032026,1.04585
502.25,99698,114945,0.033027,-0.036029,1.04585
502.30,99707,114705,0.036029,-0.031025,1.048852
502.35,99518,114003,0.036029,-0.035028,1.043848
502.40,99300,113618,0.039032,-0.035028,1.049853
502.45,99246,113879,0.041033,-0.031025,1.049853
502.50,99652,115043,0.026021,-0.035028,1.046851
502.55,99818,115190,0.031025,-0.026021,1.044849
502.60,99841,115074,0.036029,-0.033027,1.047851
502.65,99889,115140,0.026021,-0.031025,1.041847
502.70,99983,115254,0.032026,-0.029024,1.044849
502.75,100056,115588,0.029024,-0.045037,1.038844
502.80,100180,115902,0.029024,-0.039032,1.041847
502.85,100297,116182,0.038031,-0.036029,1.044849
502.90,100404,116478,0.032026,-0.032026,1.039845
502.95,100500,116702,0.028023,-0.035028,1.04585
503.00,100615,116935,0.031025,-0.030024,1.040846
503.05,100739,117124,0.03703,-0.032026,1.042847
503.10,100830,117327,0.035028,-0.035028,1.047851
503.15,100889,117510,0.033027,-0.032026,1.040846
503.20,100979,117540,0.034028,-0.032026,1.04585
503.25,100564,115065,0.034028,-0.036029,1.044849
503.30,99660,113374,0.035028,-0.033027,1.043848
503.35,99303,112796,0.038031,-0.033027,1.048852
503.40,99276,112887,0.036029,-0.030024,1.041847
503.45,99365,113192,0.034028,-0.027022,1.047851
503.50,99444,113578,0.027022,-0.035028,1.050854
503.55,99584,113858,0.028023,-0.036029,1.044849
